"uniqueID","stream","site_type","date_pesticide_sampling","substance_name","CAS","pesticide_type","concentration_ug_L"
"Kropsbach_edge_20190611","Kropsbach","edge","20190611","kresoxim_methyl",143390890,"fungicides",0
"Kropsbach_refuge_20190611","Kropsbach","refuge","20190611","kresoxim_methyl",143390890,"fungicides",0
"Kropsbach_agriculture_20190408","Kropsbach","agriculture","20190408","kresoxim_methyl",143390890,"fungicides",0
"Kropsbach_agriculture_20190429","Kropsbach","agriculture","20190429","kresoxim_methyl",143390890,"fungicides",0
"Kropsbach_agriculture_20190521","Kropsbach","agriculture","20190521","kresoxim_methyl",143390890,"fungicides",0
"Kropsbach_agriculture_20190611","Kropsbach","agriculture","20190611","kresoxim_methyl",143390890,"fungicides",0
"Kropsbach_agriculture_20190701","Kropsbach","agriculture","20190701","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_edge_20190611","Modenbach","edge","20190611","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_agriculture_20190408","Modenbach","agriculture","20190408","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_agriculture_20190429","Modenbach","agriculture","20190429","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_agriculture_20190521","Modenbach","agriculture","20190521","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_agriculture_20190611","Modenbach","agriculture","20190611","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_agriculture_20190701","Modenbach","agriculture","20190701","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_refuge_20190410","Modenbach","refuge","20190410","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_refuge_20190429","Modenbach","refuge","20190429","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_refuge_20190521","Modenbach","refuge","20190521","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_refuge_20190611","Modenbach","refuge","20190611","kresoxim_methyl",143390890,"fungicides",0
"Modenbach_refuge_20190701","Modenbach","refuge","20190701","kresoxim_methyl",143390890,"fungicides",0
"Otterbach_edge_20190612","Otterbach","edge","20190612","kresoxim_methyl",143390890,"fungicides",0
"Otterbach_refuge_20190612","Otterbach","refuge","20190612","kresoxim_methyl",143390890,"fungicides",0
"Otterbach_agriculture_20190410","Otterbach","agriculture","20190410","kresoxim_methyl",143390890,"fungicides",0
"Otterbach_agriculture_20190429","Otterbach","agriculture","20190429","kresoxim_methyl",143390890,"fungicides",0
"Otterbach_agriculture_20190520","Otterbach","agriculture","20190520","kresoxim_methyl",143390890,"fungicides",0
"Otterbach_agriculture_20190612","Otterbach","agriculture","20190612","kresoxim_methyl",143390890,"fungicides",0
"Otterbach_agriculture_20190703","Otterbach","agriculture","20190703","kresoxim_methyl",143390890,"fungicides",0
"Russbach_edge_20190612","Russbach","edge","20190612","kresoxim_methyl",143390890,"fungicides",0
"Russbach_refuge_20190612","Russbach","refuge","20190612","kresoxim_methyl",143390890,"fungicides",0
"Russbach_agriculture_20190409","Russbach","agriculture","20190409","kresoxim_methyl",143390890,"fungicides",0
"Russbach_agriculture_20190429","Russbach","agriculture","20190429","kresoxim_methyl",143390890,"fungicides",0
"Russbach_agriculture_20190520","Russbach","agriculture","20190520","kresoxim_methyl",143390890,"fungicides",0
"Russbach_agriculture_20190612","Russbach","agriculture","20190612","kresoxim_methyl",143390890,"fungicides",0
"Russbach_agriculture_20190703","Russbach","agriculture","20190703","kresoxim_methyl",143390890,"fungicides",0
"Triefenbach_edge_20190611","Triefenbach","edge","20190611","kresoxim_methyl",143390890,"fungicides",0
"Triefenbach_refuge_20190611","Triefenbach","refuge","20190611","kresoxim_methyl",143390890,"fungicides",0
"Triefenbach_agriculture_20190408","Triefenbach","agriculture","20190408","kresoxim_methyl",143390890,"fungicides",0
"Triefenbach_agriculture_20190429","Triefenbach","agriculture","20190429","kresoxim_methyl",143390890,"fungicides",0
"Triefenbach_agriculture_20190521","Triefenbach","agriculture","20190521","kresoxim_methyl",143390890,"fungicides",0
"Triefenbach_agriculture_20190611","Triefenbach","agriculture","20190611","kresoxim_methyl",143390890,"fungicides",0
"Triefenbach_agriculture_20190701","Triefenbach","agriculture","20190701","kresoxim_methyl",143390890,"fungicides",0
"Hainbach_edge_20190611","Hainbach","edge","20190611","lenacil",2164081,"herbicides",0
"Hainbach_refuge_20190611","Hainbach","refuge","20190611","lenacil",2164081,"herbicides",0
"Hainbach_agriculture_20190410","Hainbach","agriculture","20190410","lenacil",2164081,"herbicides",0
"Hainbach_agriculture_20190429","Hainbach","agriculture","20190429","lenacil",2164081,"herbicides",0
"Hainbach_agriculture_20190520","Hainbach","agriculture","20190520","lenacil",2164081,"herbicides",0
"Hainbach_agriculture_20190611","Hainbach","agriculture","20190611","lenacil",2164081,"herbicides",0
"Hainbach_agriculture_20190701","Hainbach","agriculture","20190701","lenacil",2164081,"herbicides",0
"Kropsbach_edge_20190611","Kropsbach","edge","20190611","lenacil",2164081,"herbicides",0
"Kropsbach_refuge_20190611","Kropsbach","refuge","20190611","lenacil",2164081,"herbicides",0
"Kropsbach_agriculture_20190408","Kropsbach","agriculture","20190408","lenacil",2164081,"herbicides",0
"Kropsbach_agriculture_20190429","Kropsbach","agriculture","20190429","lenacil",2164081,"herbicides",0
"Kropsbach_agriculture_20190521","Kropsbach","agriculture","20190521","lenacil",2164081,"herbicides",0
"Kropsbach_agriculture_20190611","Kropsbach","agriculture","20190611","lenacil",2164081,"herbicides",0
"Kropsbach_agriculture_20190701","Kropsbach","agriculture","20190701","lenacil",2164081,"herbicides",0
"Modenbach_edge_20190611","Modenbach","edge","20190611","lenacil",2164081,"herbicides",0
"Modenbach_agriculture_20190408","Modenbach","agriculture","20190408","lenacil",2164081,"herbicides",0
"Modenbach_agriculture_20190429","Modenbach","agriculture","20190429","lenacil",2164081,"herbicides",0
"Modenbach_agriculture_20190521","Modenbach","agriculture","20190521","lenacil",2164081,"herbicides",0
"Modenbach_agriculture_20190611","Modenbach","agriculture","20190611","lenacil",2164081,"herbicides",0
"Modenbach_agriculture_20190701","Modenbach","agriculture","20190701","lenacil",2164081,"herbicides",0
"Modenbach_refuge_20190410","Modenbach","refuge","20190410","lenacil",2164081,"herbicides",0
"Modenbach_refuge_20190429","Modenbach","refuge","20190429","lenacil",2164081,"herbicides",0
"Modenbach_refuge_20190521","Modenbach","refuge","20190521","lenacil",2164081,"herbicides",0
"Modenbach_refuge_20190611","Modenbach","refuge","20190611","lenacil",2164081,"herbicides",0
"Modenbach_refuge_20190701","Modenbach","refuge","20190701","lenacil",2164081,"herbicides",0
"Otterbach_edge_20190612","Otterbach","edge","20190612","lenacil",2164081,"herbicides",0
"Otterbach_refuge_20190612","Otterbach","refuge","20190612","lenacil",2164081,"herbicides",0
"Otterbach_agriculture_20190410","Otterbach","agriculture","20190410","lenacil",2164081,"herbicides",0
"Otterbach_agriculture_20190429","Otterbach","agriculture","20190429","lenacil",2164081,"herbicides",0.003766
"Otterbach_agriculture_20190520","Otterbach","agriculture","20190520","lenacil",2164081,"herbicides",0.002075
"Otterbach_agriculture_20190612","Otterbach","agriculture","20190612","lenacil",2164081,"herbicides",0
"Otterbach_agriculture_20190703","Otterbach","agriculture","20190703","lenacil",2164081,"herbicides",0
"Russbach_edge_20190612","Russbach","edge","20190612","lenacil",2164081,"herbicides",0
"Russbach_refuge_20190612","Russbach","refuge","20190612","lenacil",2164081,"herbicides",0
"Russbach_agriculture_20190409","Russbach","agriculture","20190409","lenacil",2164081,"herbicides",0
"Russbach_agriculture_20190429","Russbach","agriculture","20190429","lenacil",2164081,"herbicides",0
"Russbach_agriculture_20190520","Russbach","agriculture","20190520","lenacil",2164081,"herbicides",0
"Russbach_agriculture_20190612","Russbach","agriculture","20190612","lenacil",2164081,"herbicides",0
"Russbach_agriculture_20190703","Russbach","agriculture","20190703","lenacil",2164081,"herbicides",0
"Triefenbach_edge_20190611","Triefenbach","edge","20190611","lenacil",2164081,"herbicides",0
"Triefenbach_refuge_20190611","Triefenbach","refuge","20190611","lenacil",2164081,"herbicides",0
"Triefenbach_agriculture_20190408","Triefenbach","agriculture","20190408","lenacil",2164081,"herbicides",0
"Triefenbach_agriculture_20190429","Triefenbach","agriculture","20190429","lenacil",2164081,"herbicides",0
"Triefenbach_agriculture_20190521","Triefenbach","agriculture","20190521","lenacil",2164081,"herbicides",0
"Triefenbach_agriculture_20190611","Triefenbach","agriculture","20190611","lenacil",2164081,"herbicides",0
"Triefenbach_agriculture_20190701","Triefenbach","agriculture","20190701","lenacil",2164081,"herbicides",0
"Hainbach_edge_20190611","Hainbach","edge","20190611","mcpa",94746,"herbicides",0
"Hainbach_refuge_20190611","Hainbach","refuge","20190611","mcpa",94746,"herbicides",0
"Hainbach_agriculture_20190410","Hainbach","agriculture","20190410","mcpa",94746,"herbicides",0
"Hainbach_agriculture_20190429","Hainbach","agriculture","20190429","mcpa",94746,"herbicides",0
"Hainbach_agriculture_20190520","Hainbach","agriculture","20190520","mcpa",94746,"herbicides",0.002159
"Hainbach_agriculture_20190611","Hainbach","agriculture","20190611","mcpa",94746,"herbicides",0.0003902
"Hainbach_agriculture_20190701","Hainbach","agriculture","20190701","mcpa",94746,"herbicides",0
"Kropsbach_edge_20190611","Kropsbach","edge","20190611","mcpa",94746,"herbicides",0
"Kropsbach_refuge_20190611","Kropsbach","refuge","20190611","mcpa",94746,"herbicides",0
"Kropsbach_agriculture_20190408","Kropsbach","agriculture","20190408","mcpa",94746,"herbicides",0
"Kropsbach_agriculture_20190429","Kropsbach","agriculture","20190429","mcpa",94746,"herbicides",0
"Kropsbach_agriculture_20190521","Kropsbach","agriculture","20190521","mcpa",94746,"herbicides",0
"Kropsbach_agriculture_20190611","Kropsbach","agriculture","20190611","mcpa",94746,"herbicides",0
"Kropsbach_agriculture_20190701","Kropsbach","agriculture","20190701","mcpa",94746,"herbicides",0
"Modenbach_edge_20190611","Modenbach","edge","20190611","mcpa",94746,"herbicides",0
"Modenbach_agriculture_20190408","Modenbach","agriculture","20190408","mcpa",94746,"herbicides",0.01118
"Modenbach_agriculture_20190429","Modenbach","agriculture","20190429","mcpa",94746,"herbicides",0
"Modenbach_agriculture_20190521","Modenbach","agriculture","20190521","mcpa",94746,"herbicides",0.01004
"Modenbach_agriculture_20190611","Modenbach","agriculture","20190611","mcpa",94746,"herbicides",0
"Modenbach_agriculture_20190701","Modenbach","agriculture","20190701","mcpa",94746,"herbicides",0
"Modenbach_refuge_20190410","Modenbach","refuge","20190410","mcpa",94746,"herbicides",0
"Modenbach_refuge_20190429","Modenbach","refuge","20190429","mcpa",94746,"herbicides",0
"Modenbach_refuge_20190521","Modenbach","refuge","20190521","mcpa",94746,"herbicides",0
"Modenbach_refuge_20190611","Modenbach","refuge","20190611","mcpa",94746,"herbicides",0
"Modenbach_refuge_20190701","Modenbach","refuge","20190701","mcpa",94746,"herbicides",0
"Otterbach_edge_20190612","Otterbach","edge","20190612","mcpa",94746,"herbicides",0
"Otterbach_refuge_20190612","Otterbach","refuge","20190612","mcpa",94746,"herbicides",0
"Otterbach_agriculture_20190410","Otterbach","agriculture","20190410","mcpa",94746,"herbicides",0
"Otterbach_agriculture_20190429","Otterbach","agriculture","20190429","mcpa",94746,"herbicides",0.01006
"Otterbach_agriculture_20190520","Otterbach","agriculture","20190520","mcpa",94746,"herbicides",0.0467
"Otterbach_agriculture_20190612","Otterbach","agriculture","20190612","mcpa",94746,"herbicides",0.1535
"Otterbach_agriculture_20190703","Otterbach","agriculture","20190703","mcpa",94746,"herbicides",0
"Russbach_edge_20190612","Russbach","edge","20190612","mcpa",94746,"herbicides",0
"Russbach_refuge_20190612","Russbach","refuge","20190612","mcpa",94746,"herbicides",0
"Russbach_agriculture_20190409","Russbach","agriculture","20190409","mcpa",94746,"herbicides",0
"Russbach_agriculture_20190429","Russbach","agriculture","20190429","mcpa",94746,"herbicides",0
"Russbach_agriculture_20190520","Russbach","agriculture","20190520","mcpa",94746,"herbicides",0
"Russbach_agriculture_20190612","Russbach","agriculture","20190612","mcpa",94746,"herbicides",0.1505
"Russbach_agriculture_20190703","Russbach","agriculture","20190703","mcpa",94746,"herbicides",0
"Triefenbach_edge_20190611","Triefenbach","edge","20190611","mcpa",94746,"herbicides",0
"Triefenbach_refuge_20190611","Triefenbach","refuge","20190611","mcpa",94746,"herbicides",0
"Triefenbach_agriculture_20190408","Triefenbach","agriculture","20190408","mcpa",94746,"herbicides",0
"Triefenbach_agriculture_20190429","Triefenbach","agriculture","20190429","mcpa",94746,"herbicides",0
"Triefenbach_agriculture_20190521","Triefenbach","agriculture","20190521","mcpa",94746,"herbicides",0.003263
"Triefenbach_agriculture_20190611","Triefenbach","agriculture","20190611","mcpa",94746,"herbicides",0
"Triefenbach_agriculture_20190701","Triefenbach","agriculture","20190701","mcpa",94746,"herbicides",0
"Hainbach_edge_20190611","Hainbach","edge","20190611","mecoprop_p",16484778,"herbicides",0
"Hainbach_refuge_20190611","Hainbach","refuge","20190611","mecoprop_p",16484778,"herbicides",0
"Hainbach_agriculture_20190410","Hainbach","agriculture","20190410","mecoprop_p",16484778,"herbicides",0
"Hainbach_agriculture_20190429","Hainbach","agriculture","20190429","mecoprop_p",16484778,"herbicides",0
"Hainbach_agriculture_20190520","Hainbach","agriculture","20190520","mecoprop_p",16484778,"herbicides",0
"Hainbach_agriculture_20190611","Hainbach","agriculture","20190611","mecoprop_p",16484778,"herbicides",0
"Hainbach_agriculture_20190701","Hainbach","agriculture","20190701","mecoprop_p",16484778,"herbicides",0
"Kropsbach_edge_20190611","Kropsbach","edge","20190611","mecoprop_p",16484778,"herbicides",0
"Kropsbach_refuge_20190611","Kropsbach","refuge","20190611","mecoprop_p",16484778,"herbicides",0
"Kropsbach_agriculture_20190408","Kropsbach","agriculture","20190408","mecoprop_p",16484778,"herbicides",0
"Kropsbach_agriculture_20190429","Kropsbach","agriculture","20190429","mecoprop_p",16484778,"herbicides",0.002908
"Kropsbach_agriculture_20190521","Kropsbach","agriculture","20190521","mecoprop_p",16484778,"herbicides",0.004445
"Kropsbach_agriculture_20190611","Kropsbach","agriculture","20190611","mecoprop_p",16484778,"herbicides",0.02363
"Kropsbach_agriculture_20190701","Kropsbach","agriculture","20190701","mecoprop_p",16484778,"herbicides",0
"Modenbach_edge_20190611","Modenbach","edge","20190611","mecoprop_p",16484778,"herbicides",0
"Modenbach_agriculture_20190408","Modenbach","agriculture","20190408","mecoprop_p",16484778,"herbicides",0
"Modenbach_agriculture_20190429","Modenbach","agriculture","20190429","mecoprop_p",16484778,"herbicides",0
"Modenbach_agriculture_20190521","Modenbach","agriculture","20190521","mecoprop_p",16484778,"herbicides",0.01832
